50
1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0
0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0
0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0
0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0
0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0
0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1

0.12 -0.431 0.859 0.191 0.264 0.322 -0.556 0.89 -0.799 -0.292 0.698 0.384 -0.998 0.366 -0.071 -0.25 -0.279 0.973 0.42 -0.865 -0.021 0.303 0.053 0.448 0.632 0.769 0.565 -0.032 0.564 -0.693 -0.318 0.036 0.228 -0.459 -0.42 -0.156 -0.785 0.024 -0.265 -0.232 -0.916 -0.215 -0.848 -0.562 -0.497 0.434 0.541 0.576 0.759 0.313 0.711
-0.261 -0.384 0.117 -0.813 -0.752 -0.114 0.752 0.216 -0.198 -0.589 -0.75 -0.81 0.992 0.143 -0.23 -0.164 0.71 0.794 0.923 -0.521 -0.769 -0.292 -0.017 -0.331 0.563 -0.231 -0.438 0.139 -0.471 0.875 0.203 0.268 -0.508 -0.68 0.807 0.092 0.558 0.911 -0.339 -0.64 -0.678 0.263 -0.45 -0.686 -0.593 0.321 0.503 -0.531 0.467 0.426 0.3
0.698 -0.865 -0.716 -0.28 -0.95 0.053 0.282 0.19 0.934 0.158 -0.255 0.202 -0.998 0.065 0.009 0.094 -0.377 -0.08 -0.893 0.335 0.595 0.371 0.885 -0.739 0.778 0.558 0.764 -0.401 0.026 0.191 0.9 0.076 0.678 -0.464 0.796 0.728 0.589 0.431 0.27 0.524 -0.411 -0.985 0.078 -0.057 0.432 -0.912 -0.963 -0.593 0.36 -0.855 0.742
0.307 0.868 0.98 0.569 0.998 0.538 0.333 -0.403 -0.084 -0.124 -0.503 0.993 -0.446 0.033 -0.859 -0.717 -0.025 0.572 0.905 -0.149 -0.487 -0.727 0.929 0.456 0.705 -0.631 0.846 -0.535 -0.918 -0.657 -0.793 0.389 -0.789 -0.461 0.31 -0.791 -0.57 -0.356 -0.194 0.346 0.52 0.656 0.691 -0.573 0.041 0.833 0.062 -0.632 0.405 -0.033 0.219
0.919 0.24 0.501 0.727 0.298 -0.778 0.573 0.763 -0.344 0.916 -0.678 -0.954 -0.521 -0.138 0.708 -0.312 0.292 -0.648 0.847 -0.01 -0.775 0.855 -0.318 0.004 -0.104 -0.485 -0.934 0.265 -0.728 0.033 -0.164 -0.457 -0.374 -0.311 -0.729 0.924 -0.088 -0.804 0.687 0.568 -0.535 -0.991 0.966 -0.056 0.223 0.675 0.985 -0.485 -0.621 0.832 0.506
-0.044 -0.961 -0.812 0.96 -0.065 0.055 -0.622 -0.448 0.327 0.412 0.741 0.871 -0.61 -0.57 -0.506 -0.686 0.694 -0.31 -0.647 0.263 0.155 -0.286 0.581 -0.9 0.938 0.256 -0.563 -0.547 0.988 -0.379 -0.689 -0.056 -0.34 -0.149 0.257 0.947 0.906 0.635 -0.148 0.586 0.399 -0.407 0.809 0.789 0.023 -0.697 -0.545 -0.282 0.345 -0.192 -0.667
-0.499 0.875 0.914 -0.047 0.813 0.523 0.39 -0.382 0.511 -0.989 -0.07 -0.193 0.023 -0.867 -0.936 -0.03 -0.608 0.7 0.822 0.978 0.099 -0.585 0.787 0.241 0.791 -0.558 0.696 -0.139 0.787 -0.143 0.546 -0.36 -0.268 0.812 0.945 -0.103 0.335 0.687 0.515 -0.154 -0.95 -0.203 -0.994 0.073 -0.069 -0.93 -0.956 0.323 -0.878 -0.782 0.653
0.574 -0.014 0.792 -0.185 -0.223 -0.414 -0.137 0.99 -0.627 0.72 0.888 0.366 -0.196 0.7 0.311 0.701 0.036 -0.001 0.569 -0.766 0.049 -0.634 -0.408 -0.525 0.649 -0.337 -0.481 0.324 -0.215 -0.263 -0.023 -0.641 0.723 0.121 0.526 -0.148 0.707 -0.61 0.194 -0.567 -0.538 0.082 -0.849 0.619 0.135 0.462 0.672 -0.477 -0.187 0.241 0.109
-0.785 0.608 0.702 -0.31 0.609 -0.635 0.209 -0.066 0.502 -0.702 -0.737 -0.786 -0.626 0.385 -0.908 0.226 0.444 -0.518 -0.227 0.877 0.297 -0.793 -0.972 -0.084 0.342 0.843 -0.06 0.865 -0.344 -0.818 0.327 0.223 -0.858 0.029 0.913 0.751 0.746 0.474 -0.315 0.6 0.773 -0.051 0.814 -0.853 -0.314 0.907 0.725 -0.87 -0.259 -0.15 -0.64
-0.962 0.058 -0.26 0.306 -0.248 -0.417 -0.753 -0.03 0.592 -0.219 -0.703 -0.185 -0.077 0.678 0.081 0.026 0.424 -0.445 -0.936 0.024 -0.672 0.365 0.191 -0.173 -0.949 0.45 -0.095 -0.467 -0.809 -0.893 0.245 -0.418 0.165 0.986 -0.76 -0.73 -0.079 -0.513 0.24 -0.135 0.62 0.889 -0.967 -0.457 0.567 0.114 0.922 -0.009 0.669 0.986 -0.633
-0.65 0.351 0.558 0.529 0.754 0.008 -0.214 -0.361 0.552 -0.106 0.885 -0.866 -0.589 0.871 -0.626 -0.319 0.144 0.214 -0.727 -0.99 -0.166 -0.838 -0.957 0.73 0.729 0.509 -0.996 0.072 0.53 0.99 0.792 0.88 0.693 0.702 0.762 0.799 0.063 -0.1 -0.562 -0.385 0.794 -0.677 0.101 -0.794 -0.454 0.827 0.239 0.691 0.041 0.513 -0.947
-0.772 0.675 -0.552 -0.69 0.757 0.957 -0.686 -0.171 0.487 -0.344 -0.027 0.72 -0.651 -0.324 0.482 -0.852 0.739 -0.266 -0.414 -0.294 -0.471 0.262 0.807 0.087 0.808 0.634 -0.674 0.851 0.028 -0.809 0.904 0.256 0.867 -0.648 0.918 0.976 -0.339 -0.768 0.157 -0.851 -0.112 -0.869 0.869 0.589 -0.193 0.703 0.737 -0.102 -0.563 -0.325 0.604
0.318 -0.711 0.763 -0.595 -0.55 0.397 0.084 -0.699 -0.223 0.275 -0.442 -0.967 0.494 -0.09 -0.697 0.822 0.572 -0.465 -0.02 -0.927 0.775 0.111 -0.706 0.364 -0.73 -0.651 0.453 0.52 0.138 -0.519 0.124 -0.543 -0.23 0.239 0.214 0.22 -0.012 -0.35 0.522 0.766 -0.722 -0.92 -0.849 0.772 0.342 -0.545 0.595 0.266 -0.01 -0.073 0.691
-0.234 -0.962 0.985 -0.518 -0.34 -0.666 0.936 -0.82 0.473 -0.583 0.656 0.93 0.539 -0.105 0.496 -0.24 0.883 -0.853 -0.366 0.649 -0.575 0.066 0.801 -0.451 -0.24 -0.744 -0.504 -0.973 0.598 0.423 0.718 -0.284 0.813 -0.944 0.199 -0.527 -0.61 0.487 0.005 -0.785 -0.744 -0.339 -0.503 0.795 0.908 0.994 -0.093 -0.856 -0.507 0.893 -0.855
-0.082 -0.041 -0.702 0.819 0.72 -0.094 -0.684 -0.901 -0.495 -0.909 -0.831 0.573 0.905 -0.775 0.124 -0.27 -0.032 -0.037 -0.912 0.183 0.219 -0.251 0.681 0.367 0.01 0.675 -0.374 0.154 -0.832 -0.48 0.651 0.438 0.479 0.95 0.609 0.551 -0.144 0.925 0.65 0.713 -0.631 0.82 0.639 -0.374 -0.603 -0.237 0.708 0.365 0.727 0.796 -0.451
0.298 -0.102 -0.77 0.017 0.908 -0.743 0.644 0.414 -0.223 -0.836 0.065 -0.433 0.995 0.367 -0.824 0.547 -0.776 -0.546 0.549 -0.711 -0.177 0.369 0.928 0.801 -0.881 -0.308 0.509 0.484 -0.229 0.306 -0.615 -0.931 -0.796 -0.033 0.087 -0.536 0.224 0.083 0.878 -0.647 0.247 0.295 -0.08 0.242 -0.337 0.097 0.141 -0.113 0.551 -0.309 0.528
-0.274 -0.588 0.457 -0.473 -0.469 -0.499 -0.964 -0.984 0.272 0.342 -0.247 0.693 0.898 0.721 0.132 -0.638 0.297 -0.785 -0.76 0.651 0.814 0.888 -0.429 0.057 -0.449 0.668 -0.45 0.79 0.571 0.241 0.318 -0.703 0.654 -0.225 -0.176 -0.815 0.628 -0.139 -0.447 0.252 -0.445 0.659 -0.054 -0.546 0.38 -0.57 0.168 -0.323 -0.354 0.761 -0.672
-0.188 0.649 -0.1 -0.779 -0.8 -0.08 -0.228 0.99 -0.508 -0.987 0.308 -0.211 0.667 -0.564 0.966 -0.795 -0.584 -0.173 0.11 0.669 0.734 -0.231 -0.033 -0.46 -0.851 0.397 0.709 0.179 -0.605 0.822 0.507 0.208 0.471 -0.241 0.429 -0.977 -0.968 -0.447 -0.987 -0.476 -0.433 0.673 0.665 -0.414 -0.539 0.631 0.143 -0.122 -0.19 -0.746 -0.453
-0.103 0.375 0.866 0.437 0.877 0.263 0.498 0.056 -0.989 0.672 -0.085 0.571 0.143 -0.973 0.352 0.166 -0.941 0.906 0.531 -0.065 -0.527 0.557 -0.4 0.411 -0.63 -0.416 -0.445 0.248 0.394 0.161 -0.853 -0.357 -0.112 -0.987 -0.919 -0.235 0.629 0.931 -0.827 0.992 0.604 0.441 0.563 0.099 0.468 0.267 -0.382 0.879 0.173 -0.499 -0.186
0.998 -0.942 0.766 0.41 -0.571 -0.65 -0.683 -0.971 -0.903 0.83 -0.823 -0.26 -0.282 -0.458 0.173 0.836 -0.477 0.457 -0.639 -0.485 0.061 0.802 -0.57 -0.488 0.622 0.698 0.13 0.501 0.223 0.984 -0.333 0.222 -0.958 -0.566 -0.016 -0.177 -0.216 0.653 0.205 0.233 0.483 0.382 0.974 -0.447 -0.724 0.499 -0.611 -0.2 -0.044 0.103 0.667
-0.631 -0.095 -0.902 0.234 -0.12 -0.852 -0.636 -0.619 0.371 -0.3 0.049 -0.055 -0.257 0.483 0.929 0.918 -0.381 0.934 0.123 0.853 0.769 -0.143 -0.821 -0.677 0.134 -0.97 0.064 -0.714 -0.013 -0.833 0.953 0.708 0.425 -0.597 -0.058 -0.695 -0.449 0.659 -0.314 -0.725 -0.641 -0.913 0.22 0.454 0.922 0.502 0.373 -0.106 0.436 -0.152 0.099
0.206 0.706 0.278 0.881 0.192 0.66 -0.055 0.83 -0.353 0.465 -0.865 -0.292 -0.11 -0.461 -0.998 0.195 0.442 -0.987 -0.767 0.717 -0.627 -0.327 0.29 -0.821 -0.053 -0.208 0.904 0.841 -0.42 -0.247 -0.06 -0.862 -0.189 -0.43 -0.981 -0.645 -0.769 0.317 -0.815 0.23 0.134 -0.68 0.938 -0.976 0.211 -0.707 0.571 -0.346 -0.694 -0.844 -0.277
-0.321 0.181 -0.987 0.211 -0.871 0.157 0.115 0.97 0.738 0.868 0.263 0.876 0.031 0.833 -0.752 0.386 -0.936 0.917 0.571 0.647 0.051 -0.756 0.585 0.427 0.455 0.878 0.35 -0.539 -0.463 0.506 0.185 0.216 0.04 0.55 -0.573 0.169 -0.292 0.895 0.491 -0.554 -0.885 -0.246 -0.326 0.147 -0.412 -0.078 -0.467 0.004 0.191 -0.543 -0.349
-0.758 -0.299 -0.411 0.669 -0.492 -0.181 0.019 -0.03 0.356 -0.122 -0.845 -0.075 0.918 0.705 0.704 0.439 -0.587 0.599 -0.07 0.211 0.715 0.685 -0.762 -0.138 -0.375 0.512 0.747 0.981 -0.296 -0.444 -0.015 -0.054 0.257 0.574 -0.032 0.766 -0.255 -0.661 0.088 -0.898 0.217 0.243 0.379 0.487 0.3 0.083 -0.074 -0.934 0.035 -0.791 0.629
-0.25 -0.754 0.867 0.964 -0.129 0.38 -0.937 -0.148 -0.916 -0.38 0.837 0.382 -0.771 0.763 -0.65 -0.653 -0.491 -0.31 0.435 -0.037 -0.741 0.03 -0.658 -0.901 -0.669 0.777 0.377 -0.251 -0.188 0.586 -0.622 0.914 0.832 -0.754 0.878 0.055 0.978 -0.706 -0.74 -0.586 -0.086 -0.551 0.796 0.143 -0.787 -0.501 0.843 0.074 0.541 0.278 -0.963
0.8 -0.691 -0.269 -0.749 -0.008 -0.14 0.981 0.741 -0.975 0.567 -0.529 0.939 0.752 0.069 -0.83 0.159 0.047 -0.536 0.419 0.461 0.73 0.869 0.61 0.225 -0.566 -0.891 0.068 0.508 0.65 -0.653 0.897 0.802 0.008 -0.02 -0.946 -1 0.84 -0.965 -0.907 0.865 0.954 -0.084 -0.843 -0.942 0.986 -0.321 0.57 0.385 0.143 -0.011 -0.153
0.225 0.21 -0.543 -0.55 0.644 -0.082 0.519 0.152 -0.432 0.866 0.401 -0.63 0.226 -0.619 -0.224 0.578 -0.778 0.163 0.671 -0.561 0.47 -0.413 -0.052 0.88 -0.075 0.627 0.45 -0.689 0.122 -0.208 0.158 -0.653 -0.998 0.967 -0.202 0.999 -0.115 -0.331 0.151 0.805 -0.465 -0.447 -0.473 -0.887 0.286 0.304 0.691 0.508 -0.181 0.362 -0.7
-0.711 -0.699 0.248 -0.478 0.227 -0.124 0.972 0.538 0.998 -0.236 0.048 -0.302 0.119 0.367 0.496 0.118 -0.396 -0.835 -0.379 -0.591 0.052 0.526 -0.064 0.165 -0.187 -0.408 0.208 -0.327 0.412 -0.43 -0.027 -0.947 0.223 -0.426 -0.425 -0.198 0.45 -0.452 -0.308 0.8 0.664 0.74 -0.502 0.135 0.459 -0.654 -0.747 -0.937 -0.489 0.227 -0.528
0.915 -0.247 0.761 0.432 0.566 -0.647 -0.36 -0.408 0.765 0.562 0.565 -0.829 -0.214 -0.509 -0.254 0.588 0.941 0.646 -0.719 -0.906 0.663 -0.627 -0.408 -0.202 0.833 0.291 0.052 -0.752 0.802 -0.721 -0.279 -0.93 0.384 -0.166 0.502 0.303 0.187 -0.857 0.895 0.305 0.705 0.812 0.476 -0.157 -0.696 -0.426 -0.216 -0.403 -0.779 0.417 0.043
0.884 -0.858 0.988 -0.318 0.975 0.279 -0.914 -0.776 0.433 -0.283 0.297 0.503 -0.546 -0.869 0.006 0.757 0.67 0.501 -0.996 0.327 0.558 0.816 0.155 -0.246 -0.528 -0.918 0.538 0.422 -0.697 -0.045 -0.535 -0.461 0.449 -0.547 0.573 0.425 0.732 -0.988 -0.999 0.166 0.081 0.65 -0.331 0.535 -0.867 -0.973 0.292 0.803 0.88 0.648 0.483
0.439 0.817 -0.01 -0.807 -0.711 0.072 -0.917 -0.937 0.727 0.39 -0.471 -0.734 -0.161 0.334 0.84 -0.736 0.067 -0.796 -0.383 -0.415 0.285 -0.733 0.606 -0.179 -0.6 0.634 -0.535 -0.444 0.866 -0.886 -0.609 0.305 0.931 0.381 0.85 -0.428 -0.546 0.933 -0.364 -0.467 0.323 0.517 -0.2 -0.837 -0.149 -0.008 -0.221 -0.73 0.196 0.749 -0.145
-0.519 -0.632 -0.538 0.302 -0.231 -0.552 -0.88 0.677 -0.686 -0.766 -0.932 0.972 -0.483 0.801 0.822 0.441 -0.393 -0.892 -0.923 0.141 0.431 0.946 -0.707 0.946 0.15 0.285 0.078 0.42 -0.519 -0.173 -0.372 0.314 0.195 0.442 -0.031 -0.684 0.89 0.089 -0.655 -0.444 0.323 -0.235 -0.472 -0.808 -0.433 -0.297 0.633 0.174 -0.189 -0.937 -0.333
-0.406 -0.991 -0.04 -0.459 0.159 -0.755 0.971 -0.068 0.078 0.15 0.56 -0.607 -0.303 0.002 0.362 0.014 -0.108 -0.197 0.711 0.8 -0.874 -0.523 -0.671 -0.682 0.044 0.384 -0.697 -0.43 -0.805 -0.634 0.59 -0.211 -0.624 -0.45 0.682 0.887 0.148 0.653 -0.181 -0.422 0.155 -0.621 0.323 0.853 0.381 0.037 0.219 -0.375 0.84 -0.07 -0.222
0.966 0.759 0.107 -0.364 -0.197 -0.509 -0.06 0.726 0.038 0.658 0.668 0.827 -0.966 -0.782 0.862 0.922 0.718 0.867 0.093 -0.703 0.023 0.473 0.972 0.228 0.206 0.01 -0.201 -0.816 -0.15 0.729 -0.038 0.169 0.841 -0.579 0.805 -0.004 0.264 0.097 -0.278 -0.698 0.108 -0.61 -0.519 0.142 -0.039 -0.657 0.416 0.031 -0.437 -0.49 0.68
0.938 -0.665 0.653 0.166 0.893 -0.337 0.965 -0.923 0.513 -0.954 0.039 -0.318 0.887 0.46 -0.16 -0.116 -0.276 -0.711 0.958 0.378 0.397 -0.299 0.86 -0.108 -0.986 -0.445 -0.34 0.045 0.47 0.17 0.078 0.408 0.857 -0.269 -0.074 0.751 0.394 0.243 0.828 0.259 0.29 0.22 -0.706 0.529 0.032 0.134 -0.235 0.757 0.423 0.076 0.487
0.173 -0.871 0.699 -0.935 -0.857 -0.745 -0.275 0.54 -0.923 -0.752 -0.382 0.486 -0.543 0.701 -0.236 -0.792 0.447 -0.992 -0.611 -0.293 0.65 0.961 0.001 0.531 -0.007 -0.513 -0.703 0.102 -0.738 0.725 -0.41 0.435 0.854 -0.711 0.852 -0.651 -0.104 -0.422 0.889 -0.026 0.178 -0.14 -0.188 0.635 -0.087 0.576 -0.804 -0.639 0.584 -0.063 0.068
0.234 -0.102 -0.579 -0.234 0.891 -0.092 0.415 -0.006 0.17 0.492 0.584 -0.394 0.346 -0.775 -0.542 0.695 0.122 0.388 0.936 -0.904 -0.082 0.148 -0.092 -0.094 -0.938 -0.164 0.102 -0.225 -0.579 -0.609 0.843 -0.993 0.289 -0.384 0.125 0.18 0.524 -0.108 -0.474 -0.306 -0.616 -0.538 0.652 0.73 -0.312 -0.537 0.777 0.81 0.851 -0.934 0.906
0.122 0.214 0.166 -0.972 0.628 -0.998 0.482 -0.597 -0.225 0.873 -0.402 0.135 0.514 0.214 -0.74 0.046 0.09 0.505 0.573 0.785 0.889 -0.965 0.437 0.972 -0.277 0.9 -0.899 -0.115 -0.896 -0.833 0.143 0.578 0.734 -0.691 0.606 0.714 -0.336 0.44 -0.53 0.439 0.665 0.068 -0.426 0.531 -0.365 0.187 -0.423 0.725 -0.308 -0.498 0.862
